(0,0,0,0,0,0,0,0,2,0,4):ch2
(0,0,0,8,0,1,0,0,2,0,1):ch1
(0,0,0,8,0,1,0,1,2,0,1):ch1
(0,0,0,8,0,1,0,1,6,0,1):ch1
(0,0,0,8,0,1,0,2,2,0,1):ch1
(0,0,0,8,0,1,0,2,6,0,1):ch1
(0,0,0,8,0,1,1,2,2,0,1):ch1
(0,0,0,8,0,1,1,2,6,0,1):ch1
(0,0,0,8,0,1,2,2,2,0,1):ch1
(0,0,0,8,0,1,2,2,6,0,1):ch1
(0,0,1,8,0,1,0,0,2,0,1):ch1
(0,0,1,8,0,1,0,0,2,0,3):ch1
(0,0,1,8,0,1,0,0,6,0,1):ch1
(0,0,1,8,0,1,0,0,6,0,3):ch1
(0,0,1,8,0,1,0,1,2,0,1):ch1
(0,0,1,8,0,1,0,1,2,0,3):ch1
(0,0,1,8,0,1,0,1,6,0,1):ch1
(0,0,1,8,0,1,0,1,6,0,3):ch1
(0,0,1,8,0,1,0,2,2,0,1):ch1
(0,0,1,8,0,1,0,2,2,0,3):ch1
(0,0,1,8,0,1,0,2,6,0,1):ch1
(0,0,1,8,0,1,0,2,6,0,3):ch1
(0,0,1,8,0,1,1,0,2,0,1):ch1
(0,0,1,8,0,1,1,0,2,0,3):ch1
(0,0,1,8,0,1,1,0,6,0,1):ch1
(0,0,1,8,0,1,1,0,6,0,3):ch1
(0,0,1,8,0,1,1,1,2,0,1):ch1
(0,0,1,8,0,1,1,1,2,0,3):ch1
(0,0,1,8,0,1,1,1,6,0,1):ch1
(0,0,1,8,0,1,1,1,6,0,3):ch1
(0,0,1,8,0,1,1,2,2,0,1):ch1
(0,0,1,8,0,1,1,2,2,0,3):ch1
(0,0,1,8,0,1,1,2,6,0,1):ch1
(0,0,1,8,0,1,1,2,6,0,3):ch1
(0,0,1,8,0,1,2,0,2,0,1):ch1
(0,0,1,8,0,1,2,0,2,0,3):ch1
(0,0,1,8,0,1,2,0,6,0,1):ch1
(0,0,1,8,0,1,2,0,6,0,3):ch1
(0,0,1,8,0,1,2,1,2,0,1):ch1
(0,0,1,8,0,1,2,1,2,0,3):ch1
(0,0,1,8,0,1,2,1,6,0,1):ch1
(0,0,1,8,0,1,2,1,6,0,3):ch1
(0,0,1,8,0,1,2,2,2,0,1):ch1
(0,0,1,8,0,1,2,2,2,0,3):ch1
(0,0,1,8,0,1,2,2,6,0,1):ch1
(0,0,1,8,0,1,2,2,6,0,3):ch1
(0,0,5,8,0,1,0,0,2,0,1):ch1
(0,0,5,8,0,1,0,0,2,0,3):ch1
(0,0,5,8,0,1,0,0,4,0,1):ch1
(0,0,5,8,0,1,0,0,4,0,3):ch1
(0,0,5,8,0,1,0,0,6,0,1):ch1
(0,0,5,8,0,1,0,0,6,0,3):ch1
(0,0,5,8,0,1,0,1,2,0,1):ch1
(0,0,5,8,0,1,0,1,2,0,3):ch1
(0,0,5,8,0,1,0,1,4,0,1):ch1
(0,0,5,8,0,1,0,1,4,0,3):ch1
(0,0,5,8,0,1,0,1,6,0,1):ch1
(0,0,5,8,0,1,0,1,6,0,3):ch1
(0,0,5,8,0,1,0,2,2,0,1):ch1
(0,0,5,8,0,1,0,2,2,0,3):ch1
(0,0,5,8,0,1,0,2,4,0,1):ch1
(0,0,5,8,0,1,0,2,4,0,3):ch1
(0,0,5,8,0,1,0,2,6,0,1):ch1
(0,0,5,8,0,1,0,2,6,0,3):ch1
(0,0,5,8,0,1,1,0,2,0,1):ch1
(0,0,5,8,0,1,1,0,2,0,3):ch1
(0,0,5,8,0,1,1,0,4,0,1):ch1
(0,0,5,8,0,1,1,0,4,0,3):ch1
(0,0,5,8,0,1,1,0,6,0,1):ch1
(0,0,5,8,0,1,1,0,6,0,3):ch1
(0,0,5,8,0,1,1,1,2,0,1):ch1
(0,0,5,8,0,1,1,1,2,0,3):ch1
(0,0,5,8,0,1,1,1,4,0,1):ch1
(0,0,5,8,0,1,1,1,4,0,3):ch1
(0,0,5,8,0,1,1,1,6,0,1):ch1
(0,0,5,8,0,1,1,1,6,0,3):ch1
(0,0,5,8,0,1,1,2,2,0,1):ch1
(0,0,5,8,0,1,1,2,2,0,3):ch1
(0,0,5,8,0,1,1,2,4,0,1):ch1
(0,0,5,8,0,1,1,2,4,0,3):ch1
(0,0,5,8,0,1,1,2,6,0,1):ch1
(0,0,5,8,0,1,1,2,6,0,3):ch1
(0,0,5,8,0,1,2,0,2,0,1):ch1
(0,0,5,8,0,1,2,0,2,0,3):ch1
(0,0,5,8,0,1,2,0,4,0,1):ch1
(0,0,5,8,0,1,2,0,4,0,3):ch1
(0,0,5,8,0,1,2,0,6,0,1):ch1
(0,0,5,8,0,1,2,0,6,0,3):ch1
(0,0,5,8,0,1,2,1,2,0,1):ch1
(0,0,5,8,0,1,2,1,2,0,3):ch1
(0,0,5,8,0,1,2,1,4,0,1):ch1
(0,0,5,8,0,1,2,1,4,0,3):ch1
(0,0,5,8,0,1,2,1,6,0,1):ch1
(0,0,5,8,0,1,2,1,6,0,3):ch1
(0,0,5,8,0,1,2,2,2,0,1):ch1
(0,0,5,8,0,1,2,2,2,0,3):ch1
(0,0,5,8,0,1,2,2,4,0,1):ch1
(0,0,5,8,0,1,2,2,4,0,3):ch1
(0,0,5,8,0,1,2,2,6,0,1):ch1
(0,0,5,8,0,1,2,2,6,0,3):ch1
(0,20,0,2,1,0,0,0,2,0,0):ch2
(0,20,0,2,1,0,0,0,2,0,2):ch2
(0,20,0,2,1,0,0,0,2,0,3):ch2
(0,20,0,4,2,0,0,0,2,0,0):ch2
(0,20,0,4,2,0,0,0,2,0,2):ch2
(0,20,0,4,2,0,0,0,2,0,3):ch2
(0,20,0,4,2,0,0,1,2,0,0):ch2
(0,20,0,4,2,0,0,1,2,0,2):ch2
